rm_id_a,rm_id_b,avg_eligibility_score_shared,n_shared_sub_industry,total_approved_credit_shared,n_customers_shared,n_shared_industry,jaccard,n_shared_region,shared_segments,score_gap
RM0126,RM0088,0.793,6,375000000.0,2,6,0.038461538461538464,4,1,0.03516666666666657
RM0126,RM0186,0.73475,5,525000000.0,4,6,0.09090909090909091,4,2,0.03674999999999984
RM0126,RM0078,0.6975,5,2000000000.0,2,6,0.041666666666666664,4,1,0.02891666666666659
RM0126,RM0201,0.679,2,1150000000.0,2,4,0.05555555555555555,4,1,0.03413095238095232
RM0126,RM0075,0.7244999999999999,4,825000000.0,2,4,0.05555555555555555,4,1,0.05913095238095234
RM0126,RM0137,0.71225,7,2850000000.0,4,6,0.06896551724137931,4,2,0.03737121212121208
RM0126,RM0241,0.7735,2,225000000.0,2,3,0.058823529411764705,3,1,0.04741666666666655
RM0126,RM0255,0.6566666666666666,5,1125000000.0,6,6,0.14285714285714285,3,3,0.04864743589743592
RM0126,RM0039,0.6603999999999999,5,275000000.0,5,5,0.1,4,2,0.0072196969696970426
RM0126,RM0176,0.6193333333333333,6,1325000000.0,9,6,0.18181818181818182,4,4,0.045949999999999935
RM0126,RM0090,0.6317999999999999,7,2600000000.0,10,6,0.22727272727272727,4,5,0.06254999999999988
RM0126,RM0118,0.6753333333333335,7,1900000000.0,6,5,0.13043478260869565,4,3,0.059630952380952285
RM0126,RM0123,0.637,4,1750000000.0,5,5,0.10526315789473684,4,2,0.05031060606060611
RM0127,RM0053,0.7155,4,175000000.0,2,5,0.04,4,1,0.01513736263736265
RM0127,RM0031,0.5816250000000001,6,1950000000.0,8,6,0.18181818181818182,4,4,0.01657142857142846
RM0127,RM0042,0.5394,6,1550000000.0,5,6,0.08333333333333333,4,2,0.007928571428571507
RM0127,RM0121,0.6565,6,125000000.0,2,6,0.037037037037037035,4,1,0.07094761904761904
RM0127,RM0086,0.606,5,1000000000.0,5,5,0.10526315789473684,3,2,0.04383928571428575
RM0127,RM0261,0.6890000000000001,5,575000000.0,2,4,0.05263157894736842,3,1,0.07050000000000001
RM0127,RM0253,0.6525,8,400000000.0,4,6,0.07142857142857142,4,2,0.03221428571428564
RM0127,RM0185,0.6605,3,175000000.0,2,5,0.041666666666666664,4,1,0.028797619047619016
RM0127,RM0002,0.6468,7,525000000.0,5,6,0.08333333333333333,4,2,0.06561428571428574
RM0127,RM0181,0.6535,5,350000000.0,4,6,0.09523809523809523,4,2,0.07246428571428576
RM0127,RM0098,0.6327999999999999,3,250000000.0,5,5,0.125,3,2,0.040547619047619055
RM0127,RM0005,0.645875,5,2750000000.0,8,3,0.15789473684210525,4,3,0.10271428571428565
RM0127,RM0130,0.6795714285714285,7,975000000.0,7,6,0.14285714285714285,4,3,0.001577922077922067
RM0127,RM0050,0.6848333333333335,7,600000000.0,6,6,0.13636363636363635,4,3,0.08829120879120878
RM0127,RM0019,0.5397142857142858,6,725000000.0,7,6,0.13043478260869565,4,3,0.055947619047619024
RM0127,RM0204,0.7220000000000001,10,2650000000.0,7,6,0.10714285714285714,4,3,0.04056428571428572
RM0127,RM0200,0.65425,7,1375000000.0,4,6,0.08,4,2,0.02571428571428569
RM0127,RM0063,0.6515,5,1650000000.0,4,4,0.1,3,2,0.026214285714285745
RM0127,RM0009,0.7010000000000001,5,150000000.0,2,6,0.047619047619047616,4,1,0.07321428571428579
RM0127,RM0015,0.714,3,1300000000.0,2,4,0.047619047619047616,4,1,0.0727698412698412
RM0127,RM0184,0.59675,4,2400000000.0,8,5,0.26666666666666666,3,4,0.04778571428571432
RM0127,RM0154,0.688625,6,1500000000.0,8,6,0.13333333333333333,4,4,0.061850649350649434
RM0127,RM0190,0.6895,5,250000000.0,2,5,0.05,4,1,0.013585714285714312
RM0127,RM0087,0.6795,4,1675000000.0,4,5,0.08695652173913043,4,2,0.06267582417582407
RM0127,RM0168,0.59175,4,225000000.0,4,6,0.08,4,2,0.02668095238095236
RM0127,RM0082,0.6537142857142857,6,2900000000.0,7,6,0.12,4,3,0.043680952380952376
RM0127,RM0236,0.72925,8,2675000000.0,8,6,0.14814814814814814,4,4,0.05769047619047618
RM0127,RM0033,0.637,6,1175000000.0,5,6,0.08333333333333333,4,2,0.012347619047619052
RM0127,RM0226,0.655,3,1075000000.0,5,3,0.13333333333333333,3,2,0.041714285714285704
RM0127,RM0038,0.6176666666666667,7,975000000.0,6,6,0.10714285714285714,4,3,0.018414285714285716
RM0127,RM0151,0.6080000000000001,5,500000000.0,2,6,0.045454545454545456,4,1,0.0528142857142857
RM0127,RM0222,0.5975,2,100000000.0,2,3,0.058823529411764705,2,1,0.08818571428571431
RM0127,RM0157,0.6172500000000001,5,1275000000.0,4,4,0.1,3,2,0.03641428571428562
RM0127,RM0128,0.7281428571428571,8,2100000000.0,7,6,0.10714285714285714,4,3,0.012424812030075172
RM0127,RM0173,0.645,2,275000000.0,4,3,0.125,3,2,0.0236142857142857
RM0127,RM0256,0.67475,4,1875000000.0,4,6,0.09523809523809523,4,2,0.09291428571428573
RM0127,RM0138,0.6944,7,2150000000.0,10,6,0.25,4,5,0.034521978021977984
RM0127,RM0116,0.694,4,1075000000.0,2,5,0.05,4,1,0.08021428571428568
RM0127,RM0233,0.6035,5,1475000000.0,6,5,0.13043478260869565,4,3,0.045137362637362566
RM0127,RM0163,0.6234999999999999,6,600000000.0,2,6,0.041666666666666664,3,1,0.004547619047619023
RM0127,RM0097,0.6936,8,1325000000.0,5,5,0.09090909090909091,4,2,0.050752747252747255
RM0127,RM0242,0.6633333333333334,3,425000000.0,3,3,0.0625,3,1,0.08704761904761904
RM0127,RM0117,0.595,3,500000000.0,2,5,0.047619047619047616,4,1,0.00921428571428573
RM0127,RM0092,0.6670000000000001,2,1050000000.0,3,3,0.058823529411764705,4,1,0.06454761904761908
RM0127,RM0183,0.5640000000000001,5,675000000.0,5,6,0.07692307692307693,4,2,0.056589285714285675
RM0127,RM0144,0.7153333333333333,5,450000000.0,3,6,0.038461538461538464,4,1,0.007214285714285729
RM0127,RM0105,0.6613333333333333,6,1700000000.0,6,5,0.15,4,3,0.018714285714285683
RM0127,RM0215,0.6000000000000001,4,1500000000.0,4,5,0.04,4,1,0.04915546218487388
RM0127,RM0004,0.703,8,1275000000.0,8,5,0.15384615384615385,4,4,0.04740476190476195
RM0127,RM0025,0.600625,4,1100000000.0,8,4,0.16666666666666666,4,3,0.004230158730158751
RM0127,RM0180,0.5868333333333334,5,650000000.0,6,4,0.14285714285714285,4,3,0.019130952380952415
RM0127,RM0239,0.7583333333333333,7,2575000000.0,6,6,0.125,4,3,0.07235714285714279
RM0127,RM0159,0.5185,2,150000000.0,2,4,0.058823529411764705,3,1,0.049214285714285655
RM0127,RM0048,0.744,4,1650000000.0,4,4,0.09090909090909091,3,2,0.06330519480519481
RM0127,RM0040,0.722875,6,1600000000.0,8,6,0.17391304347826086,4,4,0.006285714285714228
RM0127,RM0011,0.6527142857142857,6,1825000000.0,7,5,0.13636363636363635,4,3,0.025906593406593403
RM0127,RM0172,0.7625,6,1150000000.0,2,5,0.037037037037037035,4,1,0.031026785714285743
RM0127,RM0071,0.576,3,50000000.0,2,4,0.047619047619047616,4,1,0.053514285714285736
RM0127,RM0028,0.70475,6,2825000000.0,8,5,0.2222222222222222,3,4,0.1028809523809523
RM0127,RM0162,0.6714999999999999,5,450000000.0,4,5,0.09090909090909091,4,2,0.03521428571428564
RM0127,RM0109,0.6372222222222221,5,1975000000.0,9,6,0.19047619047619047,4,4,0.02695238095238095
RM0127,RM0174,0.6925,2,850000000.0,2,4,0.05555555555555555,4,1,0.0034523809523809845
RM0127,RM0143,0.5347999999999999,3,675000000.0,5,5,0.10526315789473684,3,2,0.004214285714285726
RM0127,RM0108,0.7112857142857142,8,3325000000.0,7,6,0.10714285714285714,4,3,0.05341428571428575
RM0127,RM0030,0.6225,3,325000000.0,4,4,0.1111111111111111,3,2,0.024214285714285744
RM0127,RM0017,0.6739999999999999,6,1025000000.0,4,4,0.10526315789473684,3,2,0.024339285714285674
RM0127,RM0021,0.6571,6,3150000000.0,10,6,0.21052631578947367,3,4,0.04721428571428565
RM0127,RM0250,0.5436666666666665,5,2625000000.0,9,5,0.21052631578947367,4,4,0.02669480519480516
RM0127,RM0203,0.7150000000000001,6,2575000000.0,9,6,0.13793103448275862,4,4,0.08575974025974031
RM0127,RM0056,0.66925,4,425000000.0,4,5,0.1,4,2,0.010850649350649277
RM0127,RM0248,0.717,5,3575000000.0,5,5,0.07692307692307693,4,2,0.019660714285714254
RM0127,RM0081,0.626,4,50000000.0,2,6,0.041666666666666664,4,1,0.004906593406593385
RM0127,RM0197,0.6365000000000001,6,200000000.0,2,6,0.04,4,1,0.015280952380952395
RM0127,RM0101,0.5025000000000001,4,300000000.0,2,5,0.05263157894736842,4,1,0.012535714285714317
RM0127,RM0210,0.729,6,1000000000.0,3,6,0.045454545454545456,4,1,0.06621428571428567
RM0127,RM0115,0.5528,4,1500000000.0,5,4,0.11764705882352941,3,2,0.08211904761904765
RM0127,RM0049,0.6811111111111111,7,3975000000.0,9,6,0.1,4,3,0.036630952380952264
RM0127,RM0026,0.71,4,750000000.0,4,6,0.1111111111111111,3,2,0.058339285714285705
RM0127,RM0072,0.7127500000000001,6,1900000000.0,4,5,0.1,4,2,0.010436507936507966
RM0127,RM0107,0.638625,4,2050000000.0,8,3,0.1875,4,3,0.054785714285714215
RM0127,RM0189,0.6448571428571429,6,3125000000.0,7,6,0.13043478260869565,4,3,0.0821373626373626
RM0127,RM0029,0.7505,8,375000000.0,2,6,0.037037037037037035,4,1,0.04609663865546221
RM0127,RM0244,0.5625,3,200000000.0,2,4,0.05263157894736842,3,1,0.01464285714285718
RM0127,RM0001,0.6970000000000001,1,1075000000.0,2,3,0.06666666666666667,2,1,0.11854761904761901
RM0127,RM0240,0.6612,7,2925000000.0,10,6,0.25,4,5,0.0027976190476191043
RM0127,RM0114,0.629,6,150000000.0,2,5,0.045454545454545456,3,1,0.0670324675324675
RM0127,RM0191,0.566,4,825000000.0,8,4,0.2,4,3,0.080952380952381
RM0127,RM0093,0.6356666666666667,5,3200000000.0,9,5,0.21052631578947367,4,4,0.061380952380952314
RM0127,RM0175,0.49866666666666665,3,500000000.0,3,5,0.041666666666666664,3,1,0.0019523809523809277
RM0127,RM0252,0.48050000000000004,7,0.0,2,6,0.04,4,1,0.02781428571428568
RM0127,RM0231,0.64525,3,1875000000.0,4,6,0.08333333333333333,4,2,0.003785714285714281
RM0127,RM0150,0.66475,5,1250000000.0,4,5,0.09523809523809523,4,2,0.011850649350649278
RM0127,RM0156,0.6221666666666666,5,1875000000.0,6,5,0.08333333333333333,4,2,0.061000000000000054
RM0127,RM0171,0.613,4,225000000.0,4,6,0.09090909090909091,4,2,0.024880952380952337
RM0127,RM0055,0.5868,10,1725000000.0,5,6,0.06896551724137931,4,2,0.045898496240601494
RM0127,RM0058,0.6343333333333333,4,525000000.0,6,4,0.1875,3,3,0.011547619047619029
RM0127,RM0007,0.6079,7,3500000000.0,10,5,0.19047619047619047,4,4,0.051928571428571435
RM0127,RM0003,0.5948888888888889,5,2350000000.0,9,4,0.21052631578947367,3,4,0.034422077922077854
RM0127,RM0216,0.6761666666666667,8,3725000000.0,12,5,0.24,4,6,0.040309523809523795
RM0127,RM0238,0.6576,4,2350000000.0,5,5,0.09523809523809523,4,2,0.01278571428571429
RM0127,RM0059,0.56575,8,200000000.0,4,6,0.07142857142857142,4,2,0.046684873949579764
RM0127,RM0013,0.55675,6,175000000.0,4,5,0.09090909090909091,4,2,0.012668831168831218
RM0127,RM0235,0.4145,4,0.0,2,5,0.047619047619047616,4,1,0.016759740259740252
RM0127,RM0141,0.574,6,75000000.0,2,5,0.045454545454545456,4,1,0.021668831168831226
RM0127,RM0054,0.6926666666666667,5,1725000000.0,6,4,0.15,4,3,0.015967532467532464
RM0127,RM0161,0.60075,6,1150000000.0,8,6,0.13636363636363635,4,3,0.05013736263736268
RM0127,RM0227,0.6455,6,275000000.0,2,6,0.043478260869565216,4,1,0.05854761904761907
RM0127,RM0229,0.6385714285714286,6,2325000000.0,7,5,0.11538461538461539,4,3,0.03416165413533834
RM0127,RM0036,0.693,6,2000000000.0,6,5,0.11538461538461539,4,3,0.0503392857142857
RM0127,RM0166,0.7624,5,1975000000.0,5,5,0.09090909090909091,4,2,0.07881428571428573
RM0127,RM0251,0.6220000000000001,7,2075000000.0,5,6,0.07692307692307693,4,2,0.058684873949579885
RM0127,RM0221,0.7605,2,150000000.0,2,3,0.0625,3,1,0.03946428571428573
RM0127,RM0020,0.7275,6,550000000.0,4,4,0.10526315789473684,3,2,0.046339285714285694
RM0127,RM0083,0.67225,4,350000000.0,4,5,0.08,4,2,0.014680952380952461
RM0127,RM0095,0.6609999999999999,6,650000000.0,4,5,0.08695652173913043,4,2,0.07061904761904758
RM0127,RM0223,0.6479999999999999,4,150000000.0,2,5,0.05,3,1,0.08066071428571431
RM0127,RM0148,0.5504,6,650000000.0,5,4,0.09090909090909091,4,2,0.052668831168831254
RM0127,RM0111,0.72525,3,2250000000.0,4,4,0.1111111111111111,3,2,0.042660714285714274
RM0127,RM0214,0.6665,3,125000000.0,2,4,0.045454545454545456,4,1,0.024085714285714266
RM0127,RM0094,0.642,4,2350000000.0,6,6,0.15,4,3,0.0019415584415584108
RM0127,RM0035,0.73575,3,1900000000.0,4,6,0.1,4,2,0.09454761904761899
RM0127,RM0246,0.663,4,600000000.0,2,4,0.047619047619047616,3,1,0.08091428571428572
RM0127,RM0247,0.5316,5,1200000000.0,5,6,0.07692307692307693,4,2,0.018526785714285676
RM0127,RM0091,0.5765,3,100000000.0,2,5,0.04,4,1,0.06321428571428567
RM0127,RM0225,0.6236666666666667,7,1075000000.0,3,6,0.047619047619047616,4,1,0.06921428571428567
RM0127,RM0258,0.7925,2,825000000.0,2,3,0.06666666666666667,2,1,0.06788095238095226
RM0127,RM0224,0.5857142857142856,7,1725000000.0,7,6,0.15,4,3,0.026414285714285723
RM0127,RM0146,0.6763333333333333,7,1775000000.0,9,6,0.17391304347826086,4,4,0.037978991596638645
RM0127,RM0207,0.6011666666666667,6,550000000.0,6,6,0.15789473684210525,4,3,0.02771428571428569
RM0127,RM0237,0.6228571428571428,8,2400000000.0,7,5,0.09523809523809523,4,2,0.02121428571428574
RM0127,RM0134,0.5615,7,950000000.0,4,5,0.08333333333333333,4,2,0.013142857142857123
RM0127,RM0096,0.711857142857143,5,1650000000.0,7,5,0.15,4,3,0.022130952380952307
RM0127,RM0016,0.644888888888889,6,950000000.0,9,5,0.18181818181818182,3,4,0.0035000000000000586
RM0127,RM0202,0.6626666666666666,7,250000000.0,3,6,0.043478260869565216,4,1,0.04157142857142859
RM0127,RM0232,0.6639999999999999,8,4100000000.0,13,6,0.25,4,6,0.06488095238095237
RM0127,RM0145,0.6534999999999999,8,3100000000.0,8,6,0.15384615384615385,4,4,0.013103174603174561
RM0127,RM0027,0.6211111111111111,7,2825000000.0,9,5,0.14285714285714285,4,4,0.02307792207792203
RM0127,RM0065,0.6437142857142856,6,500000000.0,7,6,0.13636363636363635,4,3,0.06229120879120875
RM0127,RM0152,0.5843,7,2800000000.0,10,6,0.2,3,4,0.00453571428571431
RM0127,RM0102,0.5593333333333333,3,575000000.0,3,4,0.05263157894736842,3,1,0.05707142857142855
RM0127,RM0018,0.5162500000000001,4,750000000.0,4,5,0.10526315789473684,4,2,0.009769841269841262
RM0127,RM0170,0.6527,8,4700000000.0,10,6,0.14814814814814814,4,4,0.014564285714285696
RM0127,RM0008,0.7126666666666667,5,400000000.0,3,4,0.05263157894736842,3,1,0.053436507936508004
RM0127,RM0077,0.5568,3,1000000000.0,5,4,0.1111111111111111,4,2,0.033642857142857086
RM0127,RM0124,0.643,3,1825000000.0,4,5,0.09523809523809523,4,2,0.008714285714285674
RM0127,RM0260,0.6275,3,900000000.0,4,4,0.11764705882352941,4,2,0.020047619047619092
RM0127,RM0113,0.6819999999999999,5,600000000.0,2,6,0.05,4,1,0.08483928571428567
RM0127,RM0187,0.576,6,1750000000.0,4,4,0.1,4,2,0.013325396825396796
RM0127,RM0164,0.6775,4,375000000.0,2,4,0.058823529411764705,3,1,0.003385714285714325
RM0127,RM0135,0.6310000000000001,5,1700000000.0,7,5,0.16666666666666666,4,3,0.013103174603174561
RM0127,RM0153,0.619,5,1150000000.0,4,5,0.09090909090909091,3,2,0.003906593406593384
RM0127,RM0206,0.735,5,1150000000.0,2,6,0.04,4,1,0.044499999999999984
RM0127,RM0073,0.6669999999999999,4,250000000.0,3,5,0.04,4,1,0.11085714285714277
RM0127,RM0119,0.647,5,575000000.0,4,6,0.09523809523809523,3,2,0.09441428571428567
RM0127,RM0217,0.6586666666666666,6,2450000000.0,6,6,0.15,4,3,0.01031428571428572
RM0127,RM0022,0.7170000000000001,7,300000000.0,4,6,0.037037037037037035,4,1,0.10144957983193281
RM0127,RM0254,0.7535000000000001,2,275000000.0,2,4,0.05555555555555555,2,1,0.033880952380952345
RM0127,RM0079,0.6409999999999999,7,575000000.0,6,6,0.13043478260869565,4,3,0.05042857142857138
RM0127,RM0067,0.5957142857142858,7,1050000000.0,7,5,0.13636363636363635,4,3,0.015521978021977967
RM0127,RM0047,0.6133333333333333,6,1400000000.0,6,6,0.10714285714285714,4,3,0.011880952380952325
RM0127,RM0062,0.703,6,2250000000.0,6,5,0.16666666666666666,4,3,0.0729642857142857
RM0127,RM0068,0.6365000000000001,2,1825000000.0,4,4,0.1111111111111111,4,2,0.04221428571428565
RM0127,RM0080,0.7745,6,650000000.0,2,5,0.043478260869565216,4,1,0.040941558441558445
RM0127,RM0010,0.5716666666666667,4,700000000.0,3,3,0.05555555555555555,4,1,0.00921428571428573
RM0127,RM0032,0.77075,6,950000000.0,4,5,0.08333333333333333,4,2,0.023276785714285708
RM0127,RM0024,0.702,5,400000000.0,2,6,0.038461538461538464,4,1,0.06899999999999995
RM0127,RM0228,0.552,4,225000000.0,4,3,0.1111111111111111,4,2,0.038214285714285645
RM0127,RM0167,0.5965,6,1175000000.0,4,6,0.07692307692307693,4,2,0.05574369747899155
RM0127,RM0064,0.6991666666666667,5,925000000.0,6,6,0.15,4,3,0.007035714285714256
RM0127,RM0046,0.5557142857142857,7,1300000000.0,7,6,0.125,3,3,0.07421428571428568
RM0127,RM0103,0.5256666666666666,3,1000000000.0,3,5,0.05555555555555555,4,1,0.06554761904761908
RM0127,RM0245,0.4426,5,500000000.0,5,6,0.08695652173913043,4,2,0.06555494505494508
RM0127,RM0043,0.57,2,750000000.0,2,4,0.058823529411764705,3,1,0.031814285714285684
RM0127,RM0006,0.754,4,125000000.0,2,3,0.05555555555555555,3,1,0.06178571428571433
RM0127,RM0178,0.701,5,1350000000.0,3,6,0.038461538461538464,4,1,0.051401785714285664
RM0127,RM0125,0.6245999999999999,3,950000000.0,5,5,0.1,4,2,0.07761428571428575
RM0127,RM0219,0.63575,5,800000000.0,4,4,0.1,4,2,0.043714285714285706
RM0127,RM0099,0.671,6,1775000000.0,8,6,0.15,4,3,0.08488095238095239
RM0127,RM0160,0.6156666666666667,5,825000000.0,6,5,0.09090909090909091,4,2,0.09006043956043952
RM0127,RM0198,0.7388,6,950000000.0,5,6,0.06896551724137931,4,2,0.06464285714285711
RM0127,RM0209,0.7835000000000001,4,225000000.0,2,4,0.05263157894736842,4,1,0.07332539682539685
RM0127,RM0165,0.6186,4,1175000000.0,5,3,0.11764705882352941,3,2,0.025119047619047707
RM0127,RM0088,0.7023999999999999,6,2150000000.0,5,6,0.07692307692307693,4,2,0.03396428571428567
RM0127,RM0186,0.644,7,750000000.0,6,6,0.13636363636363635,4,3,0.03554761904761894
RM0127,RM0078,0.6312500000000001,8,1900000000.0,8,6,0.18181818181818182,4,4,0.02771428571428569
RM0127,RM0041,0.7264999999999999,3,400000000.0,2,4,0.05263157894736842,4,1,0.028642857142857192
RM0127,RM0201,0.6295,5,200000000.0,2,4,0.05263157894736842,4,1,0.03292857142857142
RM0127,RM0137,0.634875,8,1625000000.0,8,6,0.10344827586206896,4,3,0.036168831168831184
RM0127,RM0074,0.75875,5,1875000000.0,4,5,0.10526315789473684,4,2,0.07708928571428575
RM0127,RM0039,0.6138333333333333,5,250000000.0,6,5,0.15,4,3,0.008422077922077942
RM0127,RM0179,0.6497499999999999,4,2200000000.0,4,5,0.09523809523809523,4,2,0.010396103896103903
RM0127,RM0176,0.6432,7,1600000000.0,5,6,0.08,4,2,0.044747619047619036
RM0127,RM0090,0.7745,6,375000000.0,2,6,0.037037037037037035,4,1,0.061347619047618984
RM0127,RM0118,0.6831,8,1550000000.0,10,5,0.22727272727272727,4,5,0.058428571428571385
RM0127,RM0123,0.6241428571428571,4,1025000000.0,7,5,0.15789473684210525,4,3,0.05151298701298701
RM0031,RM0053,0.6985714285714285,7,2000000000.0,7,5,0.13043478260869565,4,3,0.001434065934065809
RM0031,RM0042,0.7237142857142856,4,3350000000.0,7,6,0.13043478260869565,4,3,0.008642857142856952
RM0031,RM0086,0.6499999999999999,5,375000000.0,4,5,0.10526315789473684,3,2,0.027267857142857288
RM0031,RM0261,0.7422,4,1100000000.0,5,4,0.1111111111111111,3,2,0.05392857142857155
RM0031,RM0253,0.771,5,250000000.0,2,6,0.034482758620689655,4,1,0.01564285714285718
RM0031,RM0185,0.6578333333333334,6,2125000000.0,6,5,0.13636363636363635,4,3,0.012226190476190557
RM0031,RM0002,0.6412000000000001,5,550000000.0,5,6,0.08333333333333333,4,2,0.04904285714285728
RM0031,RM0181,0.5626666666666668,5,400000000.0,6,6,0.15,4,3,0.0558928571428573
RM0031,RM0098,0.758,3,1150000000.0,4,5,0.125,3,2,0.023976190476190595
RM0031,RM0005,0.5535,4,750000000.0,2,3,0.047619047619047616,4,1,0.08614285714285719
RM0031,RM0130,0.7403333333333334,3,650000000.0,3,6,0.043478260869565216,4,1,0.014993506493506392
RM0031,RM0050,0.6105,7,1250000000.0,6,6,0.13636363636363635,4,3,0.07171978021978032
RM0031,RM0019,0.6632222222222223,6,2675000000.0,9,6,0.18181818181818182,4,4,0.039376190476190565
RM0031,RM0204,0.6081666666666666,7,3000000000.0,6,6,0.10714285714285714,4,3,0.02399285714285726
RM0031,RM0200,0.5954999999999999,5,750000000.0,2,6,0.038461538461538464,4,1,0.00914285714285723
RM0031,RM0076,0.6859999999999999,3,275000000.0,2,3,0.0625,2,1,0.01839285714285721
RM0031,RM0234,0.653,4,1375000000.0,4,5,0.1,3,2,0.017657142857142816
RM0031,RM0063,0.66675,3,1500000000.0,4,4,0.1,3,2,0.009642857142857286
RM0031,RM0009,0.6787500000000001,4,1800000000.0,4,6,0.1,4,2,0.05664285714285733
RM0031,RM0015,0.7623333333333333,2,750000000.0,3,4,0.047619047619047616,4,1,0.05619841269841275
RM0031,RM0184,0.56125,3,1100000000.0,4,5,0.11764705882352941,3,2,0.06435714285714278
RM0031,RM0154,0.7754000000000001,6,775000000.0,5,6,0.0625,4,2,0.045279220779220974
RM0031,RM0190,0.6555,4,1700000000.0,6,5,0.10526315789473684,4,2,0.03015714285714277
RM0031,RM0087,0.642,4,850000000.0,4,5,0.08695652173913043,4,2,0.04610439560439561
RM0031,RM0168,0.7002857142857142,6,1975000000.0,7,6,0.125,4,3,0.010109523809523902
RM0031,RM0082,0.6436250000000001,7,2850000000.0,8,6,0.16666666666666666,4,4,0.027109523809523917
RM0031,RM0236,0.7106666666666667,7,2100000000.0,9,6,0.14814814814814814,4,4,0.04111904761904772
RM0031,RM0033,0.6827500000000001,7,2175000000.0,8,6,0.13043478260869565,4,3,0.0042238095238094076
RM0031,RM0226,0.6255,2,225000000.0,2,3,0.0625,3,1,0.025142857142857244
RM0031,RM0038,0.5545,8,50000000.0,2,6,0.03333333333333333,4,1,0.001842857142857257
RM0031,RM0151,0.6805,6,1250000000.0,4,6,0.09523809523809523,4,2,0.03624285714285724
RM0031,RM0157,0.65125,5,900000000.0,4,4,0.1,3,2,0.019842857142857162
RM0031,RM0110,0.7315,3,350000000.0,2,4,0.05263157894736842,4,1,0.00835714285714273
RM0031,RM0128,0.6863333333333334,6,450000000.0,3,6,0.03333333333333333,4,1,0.004146616541353287
RM0031,RM0173,0.69925,2,650000000.0,4,3,0.125,3,2,0.0070428571428572395
RM0031,RM0256,0.6605,5,1600000000.0,4,6,0.09523809523809523,4,2,0.07634285714285727
RM0031,RM0138,0.597,6,300000000.0,2,6,0.041666666666666664,4,1,0.017950549450549524
RM0031,RM0233,0.7222222222222222,6,3500000000.0,9,5,0.18181818181818182,4,4,0.028565934065934107
RM0031,RM0163,0.6685,7,650000000.0,4,6,0.041666666666666664,3,1,0.012023809523809437
RM0031,RM0097,0.6295,7,1250000000.0,2,5,0.043478260869565216,4,1,0.034181318681318795
